[Epoch: 0, numImages:   400]Loss: 11.814
Validation:[Epoch: 250, numImages:   100]Acc:0.634833755493164, Acc_class:0.4929012437237618, mIoU:0.39377667766668495, fwIoU: 0.468262834783009Loss: 0.018
[Epoch: 251, numImages:   400]Loss: 11.648
Validation:[Epoch: 251, numImages:   100]Acc:0.6349050521850585, Acc_class:0.49279682663382796, mIoU:0.3941363553130516, fwIoU: 0.4684703092453094Loss: 0.018
[Epoch: 252, numImages:   400]Loss: 11.648
Validation:[Epoch: 252, numImages:   100]Acc:0.634201545715332, Acc_class:0.4905386396854003, mIoU:0.3945073052042642, fwIoU: 0.4679712118683631Loss: 0.018
[Epoch: 253, numImages:   400]Loss: 11.648
Validation:[Epoch: 253, numImages:   100]Acc:0.6343492889404296, Acc_class:0.4913380401610275, mIoU:0.39295642442059053, fwIoU: 0.467453843782126Loss: 0.018
[Epoch: 254, numImages:   400]Loss: 11.648
Validation:[Epoch: 254, numImages:   100]Acc:0.6352618026733399, Acc_class:0.4917897933145942, mIoU:0.39527660113474206, fwIoU: 0.4692578635246633Loss: 0.018
[Epoch: 255, numImages:   400]Loss: 11.648
Validation:[Epoch: 255, numImages:   100]Acc:0.635948715209961, Acc_class:0.49293631512834046, mIoU:0.3970529671288019, fwIoU: 0.4706435507663039Loss: 0.018
[Epoch: 256, numImages:   400]Loss: 11.647
Validation:[Epoch: 256, numImages:   100]Acc:0.6353814315795898, Acc_class:0.4921623760328851, mIoU:0.39620372342426097, fwIoU: 0.4698260830389824Loss: 0.018
[Epoch: 257, numImages:   400]Loss: 11.647
Validation:[Epoch: 257, numImages:   100]Acc:0.6355204010009765, Acc_class:0.49301722102344997, mIoU:0.39552832423599904, fwIoU: 0.4696196267872177Loss: 0.018
[Epoch: 258, numImages:   400]Loss: 11.650
Validation:[Epoch: 258, numImages:   100]Acc:0.634547004699707, Acc_class:0.4941118636376221, mIoU:0.3936027473005531, fwIoU: 0.46800743253210314Loss: 0.018
[Epoch: 259, numImages:   400]Loss: 11.648
Validation:[Epoch: 259, numImages:   100]Acc:0.6352664947509765, Acc_class:0.49401230882420544, mIoU:0.39387339197516463, fwIoU: 0.46877025164202574Loss: 0.018
[Epoch: 260, numImages:   400]Loss: 11.648
Validation:[Epoch: 260, numImages:   100]Acc:0.6341099548339844, Acc_class:0.493097649503141, mIoU:0.39581455393840603, fwIoU: 0.46839553555690655Loss: 0.018
[Epoch: 261, numImages:   400]Loss: 11.647
Validation:[Epoch: 261, numImages:   100]Acc:0.6356427383422851, Acc_class:0.4925515243636095, mIoU:0.3967674908148449, fwIoU: 0.46993465755594893Loss: 0.018
[Epoch: 262, numImages:   400]Loss: 11.647
Validation:[Epoch: 262, numImages:   100]Acc:0.6354780197143555, Acc_class:0.49322664061187466, mIoU:0.39607330022608866, fwIoU: 0.46972273578083656Loss: 0.018
[Epoch: 263, numImages:   400]Loss: 11.647
Validation:[Epoch: 263, numImages:   100]Acc:0.6355605697631836, Acc_class:0.4930546792561589, mIoU:0.39650763921963594, fwIoU: 0.46998382329564037Loss: 0.018
[Epoch: 264, numImages:   400]Loss: 11.647
Validation:[Epoch: 264, numImages:   100]Acc:0.6372411727905274, Acc_class:0.4939373649216858, mIoU:0.39687905660147466, fwIoU: 0.47159644214742874Loss: 0.018
[Epoch: 265, numImages:   400]Loss: 11.648
Validation:[Epoch: 265, numImages:   100]Acc:0.6370688629150391, Acc_class:0.4938214399827361, mIoU:0.39561576018014827, fwIoU: 0.47092260697443533Loss: 0.018
[Epoch: 266, numImages:   400]Loss: 11.648
Validation:[Epoch: 266, numImages:   100]Acc:0.6362847518920899, Acc_class:0.4956183698518282, mIoU:0.39594164253398345, fwIoU: 0.4704726101014979Loss: 0.018
[Epoch: 267, numImages:   400]Loss: 11.648
Validation:[Epoch: 267, numImages:   100]Acc:0.6368408966064453, Acc_class:0.4950577322600405, mIoU:0.3977748495990803, fwIoU: 0.47164186924180573Loss: 0.018
[Epoch: 268, numImages:   400]Loss: 11.647
Validation:[Epoch: 268, numImages:   100]Acc:0.6366456604003906, Acc_class:0.4937470329482105, mIoU:0.39805689593873117, fwIoU: 0.4717871247149861Loss: 0.018
[Epoch: 269, numImages:   400]Loss: 11.647
Validation:[Epoch: 269, numImages:   100]Acc:0.6365481185913086, Acc_class:0.4928404906422242, mIoU:0.3974859725857344, fwIoU: 0.4710394801648388Loss: 0.018
[Epoch: 270, numImages:   400]Loss: 11.647
Validation:[Epoch: 270, numImages:   100]Acc:0.6381901168823242, Acc_class:0.4941387289686453, mIoU:0.39900789147842647, fwIoU: 0.4729846023731808Loss: 0.018
[Epoch: 271, numImages:   400]Loss: 11.646
Validation:[Epoch: 271, numImages:   100]Acc:0.6380270767211914, Acc_class:0.4942600417518047, mIoU:0.3988071209845197, fwIoU: 0.47277281095530704Loss: 0.018
[Epoch: 272, numImages:   400]Loss: 11.647
Validation:[Epoch: 272, numImages:   100]Acc:0.637682876586914, Acc_class:0.4941523843842811, mIoU:0.3977294066597474, fwIoU: 0.4719721731815456Loss: 0.018
[Epoch: 273, numImages:   400]Loss: 11.647
Validation:[Epoch: 273, numImages:   100]Acc:0.6368609237670898, Acc_class:0.49404197697951346, mIoU:0.397798531336319, fwIoU: 0.4715469941098314Loss: 0.018
[Epoch: 274, numImages:   400]Loss: 11.648
Validation:[Epoch: 274, numImages:   100]Acc:0.6371616744995117, Acc_class:0.4953702259320778, mIoU:0.397896349339481, fwIoU: 0.4718157984681273Loss: 0.018
[Epoch: 275, numImages:   400]Loss: 11.647
Validation:[Epoch: 275, numImages:   100]Acc:0.6374309539794922, Acc_class:0.49539911789765434, mIoU:0.39805617142004224, fwIoU: 0.47221174369500346Loss: 0.018
[Epoch: 276, numImages:   400]Loss: 11.647
Validation:[Epoch: 276, numImages:   100]Acc:0.6379809951782227, Acc_class:0.49427566062754724, mIoU:0.39946839912127724, fwIoU: 0.47326618650471486Loss: 0.018
[Epoch: 277, numImages:   400]Loss: 11.646
Validation:[Epoch: 277, numImages:   100]Acc:0.6393445587158203, Acc_class:0.49575184268913297, mIoU:0.399879039662253, fwIoU: 0.4744961556140735Loss: 0.018
[Epoch: 278, numImages:   400]Loss: 11.648
Validation:[Epoch: 278, numImages:   100]Acc:0.6369000244140625, Acc_class:0.49533056361766664, mIoU:0.397620388987117, fwIoU: 0.4712853442689362Loss: 0.018
[Epoch: 279, numImages:   400]Loss: 11.650
Validation:[Epoch: 279, numImages:   100]Acc:0.6376298141479492, Acc_class:0.49571114940142963, mIoU:0.3988274932607993, fwIoU: 0.4722553708554979Loss: 0.018
[Epoch: 280, numImages:   400]Loss: 11.647
Validation:[Epoch: 280, numImages:   100]Acc:0.6378359222412109, Acc_class:0.49467047973386824, mIoU:0.39852003012303294, fwIoU: 0.4723629039848436Loss: 0.018
[Epoch: 281, numImages:   400]Loss: 11.646
Validation:[Epoch: 281, numImages:   100]Acc:0.638082275390625, Acc_class:0.4950127161105387, mIoU:0.4003008603790839, fwIoU: 0.47354347593764223Loss: 0.018
[Epoch: 282, numImages:   400]Loss: 11.647
Validation:[Epoch: 282, numImages:   100]Acc:0.6378995895385742, Acc_class:0.496401547192811, mIoU:0.3990335200429112, fwIoU: 0.4728636943112114Loss: 0.018
[Epoch: 283, numImages:   400]Loss: 11.646
Validation:[Epoch: 283, numImages:   100]Acc:0.6381764221191406, Acc_class:0.4961907138766204, mIoU:0.39885038990302185, fwIoU: 0.4730672931416911Loss: 0.018
[Epoch: 284, numImages:   400]Loss: 11.649
Validation:[Epoch: 284, numImages:   100]Acc:0.6383472061157227, Acc_class:0.4963265501354142, mIoU:0.39877369581674654, fwIoU: 0.4730460182207742Loss: 0.018
[Epoch: 285, numImages:   400]Loss: 11.646
Validation:[Epoch: 285, numImages:   100]Acc:0.6385156631469726, Acc_class:0.49621626322259826, mIoU:0.39972283545956383, fwIoU: 0.47368139577796203Loss: 0.018
[Epoch: 286, numImages:   400]Loss: 11.646
Validation:[Epoch: 286, numImages:   100]Acc:0.6381932830810547, Acc_class:0.4950842846302935, mIoU:0.3996337056775469, fwIoU: 0.4732420273799184Loss: 0.018
[Epoch: 287, numImages:   400]Loss: 11.646
Validation:[Epoch: 287, numImages:   100]Acc:0.6377601242065429, Acc_class:0.495510304223154, mIoU:0.40027760294504267, fwIoU: 0.47336160290540213Loss: 0.018
[Epoch: 288, numImages:   400]Loss: 11.648
Validation:[Epoch: 288, numImages:   100]Acc:0.6371019363403321, Acc_class:0.49641277564728126, mIoU:0.39966951007626067, fwIoU: 0.4721949448865455Loss: 0.018
[Epoch: 289, numImages:   400]Loss: 11.646
Validation:[Epoch: 289, numImages:   100]Acc:0.6386722183227539, Acc_class:0.496142304006527, mIoU:0.399858893809842, fwIoU: 0.47370174803260745Loss: 0.017
[Epoch: 290, numImages:   400]Loss: 11.647
Validation:[Epoch: 290, numImages:   100]Acc:0.6369761657714844, Acc_class:0.4959362284725806, mIoU:0.39857305565267664, fwIoU: 0.47173531319785716Loss: 0.018
[Epoch: 291, numImages:   400]Loss: 11.645
Validation:[Epoch: 291, numImages:   100]Acc:0.6380841064453125, Acc_class:0.49513405325394083, mIoU:0.4001299179626197, fwIoU: 0.4732347088763728Loss: 0.017
[Epoch: 292, numImages:   400]Loss: 11.646
Validation:[Epoch: 292, numImages:   100]Acc:0.6387336730957032, Acc_class:0.49548386887191775, mIoU:0.3999087835882032, fwIoU: 0.47383933449775933Loss: 0.017
[Epoch: 293, numImages:   400]Loss: 11.645
Validation:[Epoch: 293, numImages:   100]Acc:0.6389101791381836, Acc_class:0.4944428209250909, mIoU:0.4004532381594404, fwIoU: 0.4741160591680643Loss: 0.017
[Epoch: 294, numImages:   400]Loss: 11.646
Validation:[Epoch: 294, numImages:   100]Acc:0.6389103698730468, Acc_class:0.49580083054437996, mIoU:0.4003765945245572, fwIoU: 0.4741018859309932Loss: 0.017
[Epoch: 295, numImages:   400]Loss: 11.647
Validation:[Epoch: 295, numImages:   100]Acc:0.6381201171875, Acc_class:0.4964643133272764, mIoU:0.4002972005290119, fwIoU: 0.4734894935938Loss: 0.018
[Epoch: 296, numImages:   400]Loss: 11.648
Validation:[Epoch: 296, numImages:   100]Acc:0.6388521194458008, Acc_class:0.49768283387130513, mIoU:0.4004111020257, fwIoU: 0.47387655572350074Loss: 0.018
[Epoch: 297, numImages:   400]Loss: 11.644
Validation:[Epoch: 297, numImages:   100]Acc:0.6395305252075195, Acc_class:0.4980550742577628, mIoU:0.40221938725309136, fwIoU: 0.47526593721957755Loss: 0.017
[Epoch: 298, numImages:   400]Loss: 11.646
Validation:[Epoch: 298, numImages:   100]Acc:0.638228759765625, Acc_class:0.4974920501959427, mIoU:0.40080152994031165, fwIoU: 0.47369797080357645Loss: 0.017
[Epoch: 299, numImages:   400]Loss: 11.645
Validation:[Epoch: 299, numImages:   100]Acc:0.6390660095214844, Acc_class:0.49712710430042945, mIoU:0.40161372335082807, fwIoU: 0.4748450569813179Loss: 0.017
[Epoch: 300, numImages:   400]Loss: 11.645
Validation:[Epoch: 300, numImages:   100]Acc:0.6394997787475586, Acc_class:0.4968463241442745, mIoU:0.40204073261255907, fwIoU: 0.47513439070420516Loss: 0.017
